poor_rate,good_rate,good_count,general_count,poor_count,after_count,average_score,sku_id,good_name
0,1,1,0,0,0,5,42371598416,Q
0.022,0.97,200,2,3,3,5,30982242365,酷
0,1,0,0,0,0,5,43188441126,【
0,1,0,0,0,0,5,37236774019,v
0,1,3,0,0,0,5,26654796493,华
0.04,0.96,60,0,2,1,5,41204512449,中
0,1,0,0,0,0,5,32574014295,华
0,1,10,0,0,0,5,34610835080,三
0.016,0.98,35000,100,100,300,5,5637576,v
0.01,0.99,100,0,1,3,5,21748711606,小
0.016,0.98,4300,10,50,40,5,27449699372,华
0.005,0.98,100,1,1,1,5,24759454021,华
0,1,2,0,0,0,5,43561857396,华
0,1,30,0,0,0,5,37343858483,华
0.02,0.98,70,0,1,2,5,40960286440,纽
0,1,10,0,0,0,5,35068717059,华
0.018,0.98,600,2,6,10,5,32084997477,O
0.006,0.99,77000,300,300,400,5,100002360619,【
0,0.99,100,1,0,0,5,17221786460,金
0,1,4,0,0,1,5,19751814265,【
0,1,7,0,0,0,5,43069813337,华
0.016,0.98,39000,100,200,200,5,5107323,M
0.34,0.66,2,0,1,1,4,43576612413,黑
0.013,0.98,1600,10,10,10,5,16514570149,华
0,1,0,0,0,0,5,42159229063,康
0,0.8,4,1,0,1,4,39261610700,【
0,1,3,0,0,0,5,43345537313,华
0.026,0.96,500,8,10,10,5,15247989235,摩
0.04,0.96,20,0,1,0,5,33277570063,魅
0.02,0.98,100,0,2,0,5,37369949143,努
0,1,0,0,0,0,5,44036794072,A
0.013,0.98,59000,400,500,500,5,8552168,O
0.04,0.96,30,0,1,0,5,37139781956,创
0.099,0.87,20,1,3,0,5,41970906478,创
0,1,20,0,0,0,5,40440406202,华
0,1,50,0,0,1,5,40423323948,詹
0.008,0.99,800,2,5,4,5,15226679578,索
0.016,0.98,2800,10,20,10,5,27931138997,小
0.014,0.98,3000,20,20,20,5,26300083192,小
0.01,0.99,600,0,2,1,5,33566318957,【
0.008,0.99,1100,3,9,4,5,37180595957,【
0.007,0.98,2000,10,10,100,5,30938386317,A
0.02,0.98,90,0,1,0,5,28506671558,华
0,0.98,90,1,0,0,5,29961338407,诺
0,0.99,500,2,0,2,5,42642431915,誉
0,1,20,0,0,0,5,31718070926,小
0.015,0.98,9400,50,60,60,5,5273371,三
0,1,200,0,0,0,5,42134452720,小
0.008,0.99,1900,5,10,9,5,32330437781,华
0.021,0.97,800,8,10,10,5,11713176814,华
0,1,3,0,0,0,5,43242877141,小
0.008,0.97,160000,2000,1300,700,5,8184522,飞
0.002,0.99,400,3,1,1,5,29932182427,华
0.005,0.98,2200,10,10,6,5,20903273963,小
0,1,8,0,0,0,5,33314877690,小
0,1,20,0,0,0,5,29705697024,华
0.02,0.98,300,0,4,3,5,16593438194,A
0.007,0.98,300,5,3,3,5,32476488728,华
0,1,0,0,0,0,5,41811010270,A
0.02,0.98,200,0,4,4,5,27115494851,飞
0.008,0.98,100,1,1,8,5,43550935879,小
0,0.94,10,1,0,0,5,33069935484,中
0.002,0.99,12000,20,20,40,5,26298974349,纽
0.004,0.99,200,1,1,0,5,27728724564,创
0,1,0,0,0,0,5,42230542831,飞
0,1,40,0,0,0,5,36619418751,华
0.003,0.99,42000,100,100,200,5,28245104630,【
0.015,0.98,500,3,7,9,5,30946989751,华
0.009,0.97,100,2,1,0,5,34797400707,华
0,1,7,0,0,0,5,37294104993,华
0.01,0.99,1200,1,7,0,5,38889504164,华
0.012,0.98,11000,100,100,70,5,11297488459,诺
0.004,0.98,3300,20,10,10,5,15235044755,诺
0,1,6,0,0,0,5,42774845509,小
0,0.95,20,1,0,0,5,34829187747,华
0.021,0.97,6300,60,90,10,5,27292874426,创
0,1,10,0,0,0,5,42370675312,三
0.004,0.98,52000,200,200,300,5,3315699,小
0.027,0.97,200,1,5,3,5,36815720216,华
0.03,0.97,40,0,1,0,5,33056536302,A
0,1,2,0,0,0,5,29501709385,中
0.019,0.98,500,1,7,5,5,32902995502,华
0.026,0.97,200,1,5,10,5,34243890014,3
0,0.97,40,1,0,1,5,38778486514,华
0.004,0.98,400,3,2,6,5,23180987407,捷
0.09,0.91,10,0,1,0,5,39879383910,酷
0.012,0.96,70,2,1,1,5,35867287291,纽
0,1,5,0,0,0,5,40980939785,华
0.013,0.98,500,4,5,2,5,11856959520,A
0,1,3,0,0,0,5,42898461673,三
0,1,20,0,0,0,5,30095418942,小
0.03,0.95,600,10,10,10,5,27182061498,努
0.17,0.83,5,0,1,0,4,39817182826,纽
0,1,1,0,0,1,5,42607296415,华
0,1,4,0,0,0,5,41317593405,邦
0,0.99,100,1,0,0,5,42414214902,三
0,1,10,0,0,2,5,41496447169,华
0.018,0.98,2900,7,30,20,5,28760866559,小
0.024,0.97,700,5,10,6,5,27333296017,创
0.03,0.97,40,0,1,0,5,33321440524,小
0.02,0.98,100,0,2,1,5,27396690800,华
0.014,0.98,14000,90,100,100,5,26287514913,小
0,1,50,0,0,1,5,42516784295,华
0.019,0.97,4100,40,60,30,5,26912056934,酷
0.017,0.98,4200,10,30,10,5,28518778554,华
0,1,9,0,0,0,5,29433336835,索
0,1,9,0,0,0,5,34132263528,酷
0.018,0.98,1200,3,10,4,5,30802628097,酷
0.008,0.98,1600,10,10,5,5,100001768443,纽
0.009,0.97,9300,100,90,70,5,100000178749,O
0.01,0.99,100,0,1,0,5,30230153602,小
0.008,0.97,1100,10,10,10,5,41041424916,小
0.008,0.99,2900,7,10,80,5,41306818658,小
0,1,20,0,0,0,5,32897227723,华
0.02,0.98,100,0,2,3,5,28083021172,华
0.021,0.97,5500,50,60,40,5,24754363507,魅
0.002,0.99,400,2,1,2,5,12033858521,优
0.04,0.96,20,0,1,0,5,39978298786,华
0,1,50,0,0,1,5,35070657137,魅
0,0.98,100,2,0,1,5,28801095463,小
0.016,0.98,4100,10,30,90,5,32085190663,O
0.046,0.94,60,1,3,1,5,35747694560,小
0.08,0.92,20,0,2,1,5,34358030956,酷
0.012,0.97,70,1,1,1,5,35317378812,魅
0.008,0.99,2500,7,10,20,5,31992633491,华
0,1,0,0,0,0,5,41857081815,军
0.007,0.99,18000,70,100,80,5,29179298630,纽
0.011,0.97,200,3,3,0,5,34820927935,【
0.03,0.97,100,0,3,1,5,33160104322,A
0.021,0.97,600,6,8,7,5,26254922655,天
0.02,0.97,1300,10,20,20,5,29050003390,美
0.01,0.99,100,0,1,1,5,35300693495,魅
0,1,0,0,0,0,5,42306049893,华
0.027,0.96,4800,60,100,60,5,5706795,天
0.013,0.98,1200,10,10,10,5,13516902633,A
0,1,10,0,0,0,5,39800941194,华
0,1,9,0,0,0,5,35389499937,华
0,1,30,0,0,0,5,25352586359,飞
0,1,100,0,0,4,5,42766943528,魅
0.015,0.98,42000,200,300,200,5,34709341023,O
0.08,0.92,10,0,1,0,5,36820533626,三
0.015,0.98,23000,100,100,100,5,40431691112,【
0.074,0.84,60,6,6,9,5,41895898641,索
0.014,0.98,24000,100,200,200,5,33278877170,小
0.02,0.98,70,0,1,2,5,41039119775,小
0,1,1,0,0,0,5,42940704642,华
0,1,10,0,0,0,5,35138417057,黑
0,1,200,0,0,0,5,27596477424,飞
0.04,0.96,40,0,2,0,5,27379696907,华
0.017,0.97,9200,100,100,50,5,100002624532,飞
0,1,20,0,0,0,5,28918949361,华
0,1,10,0,0,0,5,27316142038,荣
0,1,30,0,0,0,5,12175640094,华
0.06,0.94,10,0,1,0,5,43739054579,三
0.02,0.98,70,0,1,2,5,32101915657,中
0,1,40,0,0,0,5,26011769911,华
0.008,0.97,5700,70,50,70,5,7450959,飞
0.023,0.95,80,2,2,1,5,38577286602,魅
0,0.98,80,1,0,0,5,33532834222,魅
0,0.97,30,1,0,1,5,40963267598,小
0,1,0,0,0,0,5,37536097176,A
0,0.98,90,1,0,2,5,41409967945,努
0.01,0.99,100,0,1,0,5,21577190890,天
0.005,0.98,1600,9,9,20,5,42608698170,华
0.04,0.95,90,1,3,1,5,11281627259,【
0.006,0.98,100,1,1,2,5,39875736598,酷
0.014,0.98,900,6,7,40,5,23707515813,A
0.061,0.91,30,1,2,0,5,27521440921,努
0.01,0.99,400,0,3,1,5,31896465089,飞
0.022,0.95,100,4,4,4,5,31818194237,华
0,1,90,0,0,1,5,29667687648,纽
0.005,0.98,900,6,5,4,5,29416832784,华
0.014,0.97,4300,60,60,3,5,37423215131,卡
0,1,0,0,0,0,5,42603255229,荣
0.035,0.95,60,1,2,1,5,40254152501,小
0,1,0,0,0,0,5,40910465927,荣
0,1,100,0,0,0,5,30379611014,波
0.006,0.99,11000,50,60,50,5,28979717306,华
0.07,0.93,10,0,1,0,5,43088609719,魅
0.035,0.94,5200,100,100,60,5,32796953644,中
0,0.94,10,1,0,0,5,42752319833,小
0,0.99,100,1,0,3,5,32147325778,A
0.013,0.98,800,6,8,20,5,12397047085,欧
0.02,0.97,1200,10,10,8,5,26268550075,小
0,0.98,60,1,0,0,5,26685638580,三
0,1,1,0,0,0,5,36189155700,华
0,1,40,0,0,1,5,40492063738,H
0.02,0.98,80,0,1,5,5,32402393196,欧
0,1,2,0,0,0,5,42601422459,荣
0.012,0.96,300,7,4,3,5,27995836138,3
0.06,0.94,10,0,1,0,5,34683663556,华
0.25,0.75,3,0,1,0,4,28887241204,华
0,1,10,0,0,0,5,35816788152,中
0.007,0.99,4400,10,20,100,5,17458932689,天
0.013,0.97,100,2,2,1,5,28026175976,【
0,0.99,100,1,0,3,5,100003102018,飞
0,0.97,40,1,0,1,5,42895434707,天
0.017,0.97,2100,20,30,30,5,41633738201,v
0,1,10,0,0,0,5,39998295124,联
0.07,0.93,10,0,1,0,5,30648063436,华
0,1,100,0,0,0,5,41679182768,华
0,1,8,0,0,0,5,37939365016,诺
0.1,0.9,9,0,1,1,5,37858609482,努
0.015,0.98,6000,30,40,40,5,30185690434,华
0.008,0.99,2800,8,10,8,5,31549787770,小
0.003,0.98,700,5,3,3,5,40359739615,华
0.03,0.97,40,0,1,0,5,29269703182,纽
0.016,0.98,400,2,3,2,5,29919625890,金
0.032,0.95,100,2,3,2,5,35309753415,魅
0.023,0.97,600,5,10,5,5,18547842800,酷
0,1,100,0,0,0,5,33991896215,努
0.005,0.98,100,1,1,0,5,31819937551,华
0.008,0.99,6400,10,30,90,5,28285476064,华
0,1,5,0,0,0,5,36082980121,海
0.015,0.98,2300,10,20,10,5,29276425798,【
0.018,0.98,1300,4,10,10,5,28922228142,H
0.016,0.98,400,2,4,5,5,27423421575,努
0.04,0.92,20,1,1,0,5,32056825128,酷
0.003,0.98,200,4,1,1,5,11005496053,天
0.018,0.96,100,3,3,0,5,33219718898,N
0.02,0.98,70,0,1,6,5,39879130029,华
0,1,0,0,0,0,5,40980938890,华
0,1,70,0,0,0,5,36920020466,【
0.006,0.98,1400,10,9,10,5,20953537285,华
0,1,0,0,0,0,5,42579469196,H
0.019,0.98,1500,3,10,10,5,34696853530,华
0.057,0.93,60,1,4,1,5,39867940813,酷
0.34,0.66,2,0,1,0,4,42310632756,金
0.002,0.99,130000,400,300,300,5,100002293114,H
0.029,0.95,6100,100,100,100,5,100003438274,小
0,1,20,0,0,0,5,32780647710,华
0.008,0.99,370000,900,1000,1200,5,7596939,荣
0,1,10,0,0,1,5,37408428920,华
0,0.98,100,2,0,0,5,30466221756,小
0,0.97,40,1,0,8,5,43605822512,黑
0,1,0,0,0,0,5,41860838660,华
0,0.99,200,1,0,2,5,30333139566,华
0,1,2,0,0,0,5,28320651746,美
0.06,0.94,10,0,1,2,5,40165862306,索
0,1,30,0,0,0,5,35813605619,荣
0,1,0,0,0,0,5,41035427865,黑
0,1,3,0,0,0,5,35453087083,华
0.007,0.98,500,5,4,1,5,36911900171,O
0.01,0.99,100,0,1,0,5,15770768971,诺
0.021,0.97,900,9,10,9,5,21478266791,三
0.021,0.97,800,8,10,8,5,20224305055,天
0,1,7,0,0,0,5,37408061594,努
0,1,10,0,0,1,5,41276359668,3
0.015,0.98,1100,6,9,4,5,20411217591,天
0.003,0.99,500,2,2,20,5,25344396977,飞
0,1,30,0,0,0,5,40807087087,华
0,1,10,0,0,0,5,42170042314,【
0.018,0.98,300,1,6,3,5,26743043936,华
0.002,0.98,300,4,1,5,5,38831770141,华
0,1,40,0,0,1,5,27516409373,酷
0,1,60,0,0,1,5,26896732121,A
0.006,0.98,100,2,1,1,5,37797723768,努
0.02,0.97,100,2,3,1,5,30581588086,诺
0.021,0.97,1000,10,10,10,5,28391504439,华
0,1,80,0,0,0,5,41446672053,G
0.016,0.98,1300,6,10,3,5,33024450024,华
0.021,0.97,300,3,5,6,5,31892466075,华
0.003,0.99,4300,10,10,10,5,27584459918,金
0,1,40,0,0,0,5,31909330541,纽
0,1,30,0,0,0,5,28111208204,魅
0.002,0.99,14000,50,40,60,5,6051834,飞
0.032,0.95,200,5,8,10,5,41857598156,小
0.024,0.97,300,2,6,8,5,22876389427,朵
0.024,0.97,200,2,5,10,5,1695210421,硕
0.015,0.98,500,3,6,5,5,19740935277,迪
0.02,0.98,50,0,1,1,5,26605520891,优
0,1,1,0,0,0,5,41055865419,移
0.023,0.97,7300,50,90,100,5,28405843113,诺
0.015,0.98,4100,20,40,40,5,35816963915,O
0.09,0.81,9,1,1,0,4,42408070106,华
0,1,20,0,0,0,5,43589152581,小
0.02,0.98,60,0,1,1,5,26087158457,中
0,1,0,0,0,0,5,42741425708,赠
0,1,20,0,0,0,5,31591713465,飞
0,1,20,0,0,0,5,34262331698,魅
0,1,90,0,0,1,5,30940021688,华
0,1,10,0,0,0,5,40486791417,华
0,1,30,0,0,0,5,38587559026,M
0.023,0.97,300,3,5,4,5,28628121508,华
0.013,0.98,860000,6400,9700,12000,5,3133857,A
0.008,0.99,300,1,2,1,5,30004313825,纽
0.012,0.98,1200,10,10,10,5,27026971998,魅
0.018,0.98,300,1,4,10,5,100001856107,海
0,1,100,0,0,0,5,37092081245,华
0,1,4,0,0,0,5,40471683287,飞
0.008,0.98,1000,10,9,10,5,28983553358,华
0.001,0.99,700,3,1,1,5,14235108832,索
0.009,0.99,800,1,5,7,5,37605862763,小
0.02,0.98,100,0,2,4,5,28806080704,小
0.027,0.94,30,1,1,0,5,40228425948,三
0.009,0.99,1200,2,9,2,5,35679998521,纽
0.05,0.95,40,0,2,1,5,29607187859,诺
0.019,0.96,100,3,3,3,5,30164392685,诺
0.008,0.99,9400,20,40,60,5,100002131938,海
0.115,0.85,20,1,3,1,4,35223237770,迪
0.014,0.98,6300,40,50,100,5,32204134055,O
0.016,0.98,400,2,3,3,5,29409475668,小
0.01,0.97,90,1,1,0,5,26606688766,荣
0.017,0.97,700,10,10,1,5,17173083439,广
0.019,0.96,90,2,2,1,5,40230363357,联
0,1,1,0,0,0,5,43745560056,4
0,1,1,0,0,0,5,43804993626,小
0.029,0.97,400,1,10,3,5,13421693430,美
0.05,0.95,20,0,1,0,5,28473493745,华
0.02,0.98,70,0,1,2,5,36079910263,魅
0.013,0.97,100,2,2,0,5,24931108400,三
0.03,0.96,400,5,9,10,5,27397615470,华
0.019,0.97,500,7,10,10,5,33794483773,小
0,0.99,100,1,0,0,5,34598992557,华
0.008,0.99,800,2,4,2,5,23186438709,纽
0.015,0.98,3100,10,40,10,5,12176292104,【
0.017,0.96,21000,300,300,600,5,100002308919,小
0.008,0.99,1300,3,10,6,5,29636709316,小
0.012,0.98,2400,20,20,30,5,34996028589,O
0.016,0.98,7200,30,40,30,5,29783158622,【
0,1,30,0,0,0,5,33589537630,华
0.06,0.94,10,0,1,0,5,35390844682,白
0,1,10,0,0,0,5,37495001160,A
0.02,0.97,2500,20,30,20,5,15312577660,小
0.015,0.98,8400,40,70,30,5,25183788275,华
0,1,0,0,0,0,5,43324217401,索
0.009,0.99,1300,2,4,2,5,34297385980,飞
0.008,0.99,400,1,3,4,5,39408010413,华
0.04,0.96,20,0,1,0,5,34415954977,华
0,1,40,0,0,2,5,37636698642,飞
0.004,0.98,400,3,2,2,5,29044673963,纽
0.012,0.97,200,3,3,2,5,39405751333,酷
0,1,0,0,0,0,5,42705239369,【
0,1,10,0,0,1,5,41429939829,华
0.021,0.97,1400,10,10,7,5,27216480905,华
0.017,0.98,18000,70,100,80,5,28975948050,华
0.015,0.98,700,4,7,5,5,29204471127,美
0,1,30,0,0,1,5,34359160692,三
0.006,0.98,100,1,1,1,5,28083403124,华
0,1,90,0,0,1,5,43228547149,华
0.012,0.98,4100,30,30,20,5,44028333101,华
0,1,20,0,0,0,5,34665867962,华
0,1,10,0,0,0,5,30435767964,华
0.003,0.98,500,4,2,4,5,26641199531,【
0.12,0.88,8,0,1,1,5,40917158187,索
0.06,0.94,10,0,1,2,5,35137323468,A
0.02,0.98,200,0,3,6,5,41036030660,小
0.013,0.95,70,2,1,3,5,41896450855,小
0.03,0.97,40,0,1,1,5,41431373880,华
0.015,0.98,26000,100,300,100,5,16580070299,A
0.008,0.99,800,2,5,3,5,28998374784,华
0,1,6,0,0,0,5,42402377899,荣
0,1,10,0,0,0,5,33404644260,华
0.014,0.98,1100,8,10,30,5,12574130578,华
0.008,0.99,10000,20,70,60,5,16579653682,A
0,1,7,0,0,0,5,41380566707,A
0,1,20,0,0,0,5,39697384234,酷
0.007,0.99,9900,30,50,80,5,40223161444,直
0.023,0.97,300,3,5,2,5,34731451105,守
0,1,20,0,0,0,5,43298665850,华
0.008,0.98,700,7,7,7,5,26662278212,华
0,1,4,0,0,0,5,34660381694,华
0.015,0.98,300,2,4,8,5,30235692573,铂
0,1,30,0,0,0,5,33029887701,华
0,1,3,0,0,0,5,32509424751,努
0.013,0.98,6500,50,70,70,5,27167899681,小
0.055,0.93,60,1,3,0,5,37247775563,大
0.015,0.98,16000,90,100,100,5,34998070449,O
0.04,0.96,50,0,2,0,5,39936237194,酷
0.002,0.99,400,2,1,7,5,39874013357,华
0.016,0.98,11000,50,60,50,5,28315625180,华
0,1,7,0,0,0,5,41160950306,华
0,1,10,0,0,0,5,39185015938,华
0,1,0,0,0,0,5,40980944429,华
0,0.97,30,1,0,0,5,28205917825,魅
0,0.9,9,1,0,0,5,41805356415,华
0.016,0.98,1300,6,20,10,5,30667581620,联
0.02,0.98,90,0,1,0,5,33574008229,福
0.033,0.96,700,6,10,10,5,32962174095,A
0,1,2,0,0,0,5,41383911522,华
0,1,1,0,0,0,5,39914971775,华
0,1,20,0,0,0,5,40997588591,诺
0,1,30,0,0,0,5,40248864294,酷
0.09,0.91,10,0,1,0,5,41754356217,【
0,1,8,0,0,0,5,32563713091,守
0.015,0.98,65000,300,300,400,5,100003936976,v
0.017,0.98,200,1,2,2,5,27565313784,华
0,1,100,0,0,2,5,31311336162,华
0,0.99,300,3,0,1,5,30284685013,联
0,0.98,50,1,0,0,5,34201182200,H
0.024,0.97,300,2,5,3,5,37019351722,飞
0,1,0,0,0,0,5,40945343959,美
0.03,0.97,30,0,1,0,5,27072811453,联
0.03,0.97,30,0,1,0,5,40915146068,誉
0.02,0.98,100,0,2,2,5,43216397034,【
0.013,0.97,4900,70,70,20,5,10119555347,守
0.015,0.98,800,5,9,4,5,19686606084,诺
0.024,0.95,30,1,1,0,5,34566055611,华
0,1,9,0,0,3,5,42389939477,【
0,1,1,0,0,0,5,41895884473,小
0.003,0.99,600,4,2,7,5,31390536769,魅
0.023,0.97,200,2,6,1,5,26473350275,B
0,1,20,0,0,0,5,41094139871,华
0,1,20,0,0,0,5,36987028187,纽
0.007,0.98,2100,10,10,10,5,21679728046,华
0,1,60,0,0,0,5,18608507075,【
0,0.8,4,1,0,1,5,42891506757,三
0.009,0.99,1000,2,7,2,5,100001768501,飞
0.018,0.98,600,2,10,2,5,40112266966,多
0.021,0.97,600,6,9,2,5,32962088967,A
0,1,10,0,0,0,5,43415087552,诺
0.032,0.96,600,6,10,7,5,11932127171,诺
0,0.99,400,1,0,1,5,12379277995,华
0,1,40,0,0,1,5,35694880300,华
0.015,0.98,1400,8,10,9,5,31046054574,3
0.016,0.98,340000,1600,1900,2800,5,7652013,小
0.019,0.98,1300,2,10,20,5,33378479710,【
0.014,0.98,6300,40,50,100,5,34959254821,O
0,1,60,0,0,1,5,26775668512,努
0,1,60,0,0,0,5,32960766751,A
0,1,1,0,0,0,5,37481302938,创
0,1,2,0,0,0,5,41672087956,荣
0.009,0.99,2700,3,5,20,5,100002131962,海
0.014,0.98,95000,600,600,900,5,100001364184,荣
0,1,0,0,0,0,5,32965292668,【
0.008,0.97,100,2,1,0,5,37195880502,小
0.015,0.98,1400,8,10,10,5,30906175682,O
0,1,60,0,0,0,5,29191481644,华
0.004,0.99,11000,50,50,60,5,5899349,酷
0.024,0.97,1100,7,20,20,5,40351503262,【
0.025,0.96,1400,20,20,10,5,11687552942,中
0,1,7,0,0,0,5,34725381767,华
0.024,0.97,2100,10,40,20,5,35022797231,黑
0.011,0.97,300,4,4,10,5,41852208874,小
0.014,0.98,500,4,6,7,5,19992100707,华
0.041,0.93,100,4,5,3,5,41402584819,联
0.004,0.99,700,3,3,6,5,7038868,守
0.008,0.97,900,10,8,20,5,34561160259,A
0.011,0.97,200,4,3,5,5,34203872378,魅
0,1,20,0,0,0,5,34607838792,华
0.021,0.97,4000,30,40,30,5,24754762338,魅
0,1,3,0,0,0,5,27395377699,海
0.008,0.97,3700,50,30,20,5,11055653426,海
0,1,30,0,0,0,5,41514246032,华
0,1,20,0,0,0,5,40904180787,华
0,1,20,0,0,0,5,37495899780,A
0.016,0.98,1500,8,10,20,5,100003881936,摩
0,1,1,0,0,0,5,40962985115,华
0,1,1,0,0,0,5,42432912100,荣
0,1,10,0,0,0,5,42619324597,三
0.026,0.97,200,1,5,4,5,41573169405,小
0,1,6,0,0,0,5,41065985368,华
0,1,1,0,0,0,5,42521242538,华
0.016,0.98,1300,6,10,3,5,25804565319,华
0.012,0.97,300,5,4,4,5,41039311299,小
0,1,40,0,0,0,5,32119051969,华
0.02,0.98,80,0,1,2,5,42824472441,纽
0,1,7,0,0,0,5,29056304514,【
0.02,0.98,70,0,1,0,5,33161534632,A
0,1,0,0,0,0,5,42295906395,华
0,1,2,0,0,0,5,43810542344,酷
0.054,0.92,30,1,2,0,5,28934372835,小
0.016,0.98,21000,90,100,60,5,28314929287,华
0.007,0.99,900,3,6,9,5,38373056583,O
0,1,30,0,0,0,5,36213542284,华
0.004,0.99,400,2,2,10,5,32735203095,华
0,1,100,0,0,1,5,26091718319,小
0.005,0.98,51000,200,200,200,5,5934357,飞
0,0.97,40,1,0,1,5,34752504546,华
0.002,0.99,1400,10,3,6,5,30727460100,小
0.03,0.97,30,0,1,1,5,30960109104,华
0.004,0.98,800,5,4,6,5,39872565936,华
0.03,0.97,200,0,7,2,5,41427495799,守
0.027,0.97,500,2,10,4,5,27697118403,创
0.027,0.97,200,1,6,5,5,17131041589,华
0.044,0.93,600,10,20,6,5,10066127243,联
0,0.94,10,1,0,0,5,30512962161,华
0.025,0.94,100,3,3,4,5,42304136851,A
0.006,0.98,700,5,5,3,5,35699399337,华
0,1,10,0,0,0,5,39229371445,纽
0,1,100,0,0,0,5,29200370413,华
0.03,0.97,40,0,1,0,5,31813271437,华
0.023,0.97,1200,9,10,4,5,25043845466,魅
0,0.98,90,1,0,0,5,29922184018,华
0,1,3,0,0,0,5,26630205002,L
0.004,0.99,77000,300,300,500,5,5179864,诺
0.005,0.98,300,4,2,1,5,28172225243,华
0.001,0.99,8000,20,10,20,5,25380236001,飞
0,1,20,0,0,1,5,40354539436,华
0.03,0.97,30,0,1,1,5,41398181817,小
0,1,0,0,0,0,5,43039768272,小
0,1,1,0,0,0,5,37501478227,华
0.021,0.97,200,2,3,4,5,31258954146,魅
0.03,0.97,40,0,1,1,5,15385631440,酷
0,1,7,0,0,0,5,40869259391,华
0.012,0.97,80,1,1,0,5,28323089042,美
0,1,10,0,0,0,5,28005408715,美
0,1,10,0,0,2,5,41841151949,华
0,1,3,0,0,0,5,37242216621,华
0.016,0.98,200,1,2,0,5,15155715445,A
0.015,0.98,1900,10,10,7,5,22777800146,华
0.013,0.96,100,3,2,0,5,19664747245,B
0.008,0.99,1500,4,7,4,5,29590047201,【
0.034,0.96,100,1,4,4,5,21232473702,三
0.004,0.99,2000,10,10,8,5,27182532335,爱
0.023,0.97,1300,10,20,10,5,26020316894,迪
0,1,10,0,0,0,5,32912673059,华
0,1,20,0,0,0,5,32504195537,华
0,1,70,0,0,0,5,33196991732,守
0.026,0.97,400,2,7,3,5,18608366386,美
0,1,3,0,0,0,5,38240059634,诺
0.012,0.98,2400,20,20,30,5,31433421547,O
0.003,0.98,700,5,3,2,5,34138944006,华
0,1,1,0,0,0,5,42621791025,华
0.015,0.98,15000,80,80,100,5,29175809331,v
0.009,0.98,100,1,1,3,5,29322757073,小
0,1,10,0,0,0,5,40426143177,华
0,1,70,0,0,5,5,28341023352,飞
0.014,0.97,60,1,1,0,5,39943447486,酷
0.016,0.98,6200,20,60,30,5,11269294954,A
0.02,0.98,100,0,2,2,5,18851548299,守
0.023,0.97,4700,30,80,90,5,28410642806,诺
0.007,0.99,12000,40,70,70,5,4848337,康
0,1,100,0,0,8,5,28973696309,H
0,1,4,0,0,1,5,43013923429,【
0,1,400,0,0,3,5,100002399612,飞
0.03,0.97,90,0,2,0,5,20523972218,金
0.024,0.97,100,1,2,3,5,41038445809,小
0,1,10,0,0,0,5,42441341777,华
0.025,0.97,1200,7,20,10,5,30893703579,诺
0.033,0.96,200,2,7,3,5,27690192074,欧
0.01,0.99,9800,6,20,20,5,32037945918,小
0,1,80,0,0,1,5,26149408932,三
0,1,1,0,0,0,5,34373686978,魅
0.03,0.97,60,0,2,0,5,34662570636,【
0,1,10,0,0,0,5,36911647796,天
0.03,0.97,70,0,2,2,5,33278415312,小
0.014,0.98,130000,900,1100,1700,5,100001242717,3
0,0.96,30,1,0,1,5,34550693133,A
0,1,0,0,0,0,5,37483273002,守
0.015,0.98,3600,20,30,20,5,20043005257,华
0,1,0,0,0,0,5,35915059400,中
0.002,0.99,800,2,2,2,5,36782007590,华
0,1,20,0,0,0,5,32131881997,华
0.01,0.99,500,0,2,1,5,30939030393,华
0.004,0.99,2000,9,9,10,5,32375816148,华
0.009,0.99,400,1,3,4,5,38226383254,华
1,0,0,0,1,0,1,42705705382,飞
0.005,0.98,300,2,2,1,5,27310662202,华
0,1,30,0,0,0,5,32498474613,华
0.014,0.98,6300,40,50,100,5,40350891834,O
0,1,9,0,0,0,5,40636089528,华
0.017,0.98,3000,10,20,8,5,30794081171,诺
0.004,0.99,200,1,1,0,5,27836243668,金
0,1,50,0,0,1,5,34317756769,优
0.017,0.98,4700,10,30,30,5,100001964366,O
0,1,60,0,0,0,5,30120518321,华
0,1,20,0,0,0,5,26876401163,华
0.017,0.98,200,1,3,3,5,33317351561,魅
0.12,0.88,8,0,1,0,5,37848653378,诺
0.01,0.99,400,0,3,2,5,27623852665,荣
0.04,0.96,90,0,3,3,5,37019217162,三
0.02,0.98,200,0,3,0,5,31595876040,华
0.007,0.98,100,1,1,2,5,33208999001,诺
0.022,0.97,5800,50,70,50,5,12714906209,酷
0,1,7,0,0,0,5,42417909730,华
0,1,6,0,0,0,5,41576907318,华
0.02,0.97,23000,200,300,300,5,6846611,联
0,1,8,0,0,0,5,41246351325,4
0,1,20,0,0,0,5,31011042903,华
0.015,0.98,23000,100,100,100,5,34707755392,O
0.01,0.97,90,1,1,0,5,20166128939,中
0.011,0.97,80,1,1,0,5,42491603803,华
0,1,9,0,0,0,5,27502808962,【
0.017,0.98,600,2,9,5,5,28003493625,3
0.005,0.98,600,4,4,30,5,23715791638,S
0.006,0.98,300,2,2,2,5,32907415002,飞
0,1,7,0,0,0,5,36983175409,华
0,1,0,0,0,0,5,100004193534,O
0.008,0.98,200,2,2,0,5,35099168401,飞
0.02,0.98,100,0,2,1,5,31582223533,A
