,USERID,ORDERDATE,ORDERID,AMOUNTINFO
49288,60391,2018-07-27,4192159153,19.9
49289,88764,2018-07-27,4192851297,19.9
49290,156222,2018-07-27,4198195670,19.9
49291,82505,2018-07-27,4192571395,19.9
49292,52039,2018-07-27,4191493771,19.9
49293,110704,2018-07-27,4194001296,19.9
49294,60805,2018-07-27,4191543962,19.9
49295,154337,2018-07-27,4112403115,19.9
49296,133039,2018-07-27,4149756560,19.9
49298,149429,2018-07-27,4081808996,19.0
49299,148238,2018-07-27,4189660978,18.9
49300,159250,2018-07-27,4171092311,18.0
49301,67235,2018-07-27,4001233950,16.5
49302,84399,2018-07-27,4200970651,15.9
49303,99745,2018-07-27,4107149074,14.5
49304,91450,2018-07-27,4108527062,14.5
49305,143993,2018-07-27,4099581044,14.0
49306,51857,2018-07-27,4117067063,14.0
49307,54192,2018-07-27,4141953007,14.0
49308,106169,2018-07-27,4111208332,13.9
49309,128701,2018-07-27,4101335847,13.8
49310,124583,2018-07-27,4080043768,12.5
49311,67492,2018-07-27,4114781247,11.9
49312,125876,2018-07-27,4178006145,11.9
49313,131427,2018-07-27,4119012270,11.9
49314,102213,2018-07-27,4181148591,11.9
49315,97681,2018-07-27,3979509665,11.0
49316,136337,2018-07-27,4101107744,11.0
49317,70746,2018-07-27,4104637858,11.0
49319,96894,2018-07-27,4053003205,10.9
49320,64645,2018-07-27,4115063483,10.9
49321,160703,2018-07-27,4106820666,9.9
49322,129306,2018-07-27,4140499110,9.9
49323,130065,2018-07-27,3945065101,9.9
49324,148578,2018-07-27,4110193170,9.9
49325,79611,2018-07-27,4176917283,9.9
49326,75043,2018-07-27,4109082936,9.9
49327,114691,2018-07-27,4109885454,9.9
49328,118702,2018-07-27,4109885612,9.9
49329,92106,2018-07-27,4106848864,9.9
49330,54508,2018-07-27,4097712561,9.9
49331,97015,2018-07-27,4158873170,9.9
49332,96496,2018-07-27,4015159017,9.9
49333,57111,2018-07-27,4097712573,9.9
49334,56715,2018-07-27,4106874341,9.9
49337,58900,2018-07-27,4104669716,9.8
49338,135417,2018-07-27,3981803945,9.8
49339,55463,2018-07-27,4080018305,9.0
49340,78434,2018-07-27,4194567770,9.0
49342,129028,2018-07-27,3995321084,8.9
49343,123958,2018-07-27,4037869728,8.9
49344,100523,2018-07-27,4182988637,8.9
49345,157898,2018-07-27,4126181623,8.6
49346,101935,2018-07-27,4099310000,7.9
49347,150588,2018-07-27,4014414664,7.8
49348,142377,2018-07-27,4187541052,7.8
49349,70426,2018-07-27,4104441017,6.9
49350,74829,2018-07-27,4099079129,6.9
49351,72093,2018-07-27,4144936363,6.8
49352,128686,2018-07-27,4081190819,6.8
49353,78274,2018-07-27,4136678715,6.8
49354,136209,2018-07-27,4101663763,6.3
49355,108203,2018-07-27,4135270734,6.3
49356,157482,2018-07-27,4101889032,6.3
49357,112887,2018-07-27,4173676966,6.0
49358,123232,2018-07-27,4202283683,6.0
49359,163718,2018-07-27,4112355606,6.0
49360,61082,2018-07-27,4096758776,6.0
49361,79602,2018-07-27,4032685034,6.0
49362,76299,2018-07-28,4160287903,7630.0
49363,140328,2018-07-28,4195418875,7388.0
49366,145215,2018-07-28,4192275604,5399.0
49367,55240,2018-07-28,4191276089,4899.0
49368,55636,2018-07-28,4190211828,4899.0
49369,87129,2018-07-28,4190302861,4899.0
49370,62573,2018-07-28,4193765213,4799.0
49371,61851,2018-07-28,4197742605,4729.0
49374,76949,2018-07-28,4194190660,4499.0
49375,73528,2018-07-28,4198326134,4299.0
49376,133681,2018-07-28,4190397832,4298.0
49377,93449,2018-07-28,4195821847,3999.0
49378,92374,2018-07-28,4195801797,3999.0
49379,155499,2018-07-28,4187200764,3999.0
49382,73376,2018-07-28,4193995312,3999.0
49383,147666,2018-07-28,4193986015,3899.0
49384,127132,2018-07-28,4200286428,3899.0
49385,65028,2018-07-28,3960240113,3899.0
49386,72386,2018-07-28,4197007547,3599.0
49387,121468,2018-07-28,4189344008,3399.0
49388,102130,2018-07-28,4192902395,3399.0
49389,59293,2018-07-28,4202814597,3399.0
49390,101075,2018-07-28,4191868855,3386.0
49391,64800,2018-07-28,4190463548,3386.0
49392,116004,2018-07-28,4191350518,3299.0
49393,121311,2018-07-28,4197137655,3299.0
49394,56027,2018-07-28,4202538394,3139.0
49395,103965,2018-07-28,4192539958,3099.0
49396,63776,2018-07-28,4153522040,2999.0
49397,91417,2018-07-28,4187643887,2999.0
49399,82924,2018-07-28,4196185238,2898.0
49400,100928,2018-07-28,4200179620,2870.0
49401,59437,2018-07-28,4192649844,2799.0
49402,63279,2018-07-28,4173227794,2799.0
49403,93063,2018-07-28,4191416487,2699.0
49404,65927,2018-07-28,4197933842,2499.0
49405,74498,2018-07-28,4197684939,2499.0
49406,93713,2018-07-28,4190148471,2499.0
49407,72332,2018-07-28,4202912455,2429.0
49408,126962,2018-07-28,4061853144,2398.0
49409,108010,2018-07-28,4195440130,2366.0
49410,124563,2018-07-28,4193601801,2199.0
49411,139775,2018-07-28,4198582354,2199.0
49412,110091,2018-07-28,4197046175,2099.0
49413,82052,2018-07-28,4194830207,1999.0
49414,125766,2018-07-28,4195685759,1999.0
49416,140703,2018-07-28,4183130171,1899.0
49417,150676,2018-07-28,4203057477,1889.0
49418,150437,2018-07-28,4202875162,1889.0
49419,100801,2018-07-28,4203196577,1889.0
49422,96487,2018-07-28,4191337992,1579.0
49423,128475,2018-07-28,4202504954,1448.0
49424,106278,2018-07-28,4185161171,1399.0
49425,62055,2018-07-28,4175502272,1398.0
49426,87640,2018-07-28,4169897642,1378.0
49427,126777,2018-07-28,4202463888,1329.0
49428,51601,2018-07-28,4199557605,1260.0
49429,99755,2018-07-28,4198175312,1099.0
49430,128876,2018-07-28,4199907175,1019.0
49431,139021,2018-07-28,4165030855,968.0
49432,61757,2018-07-28,4200321632,968.0
49433,98738,2018-07-28,4028230731,949.0
49434,120117,2018-07-28,4191837079,949.0
49435,129953,2018-07-28,4192631546,945.0
49436,109354,2018-07-28,4195042472,849.0
49437,64227,2018-07-28,4193725508,818.0
49438,73530,2018-07-28,4193565803,799.0
49439,112110,2018-07-28,4190934105,739.0
49440,55036,2018-07-28,4195556796,739.0
49441,149919,2018-07-28,4197485027,699.0
49442,146897,2018-07-28,4184424351,529.0
49443,112271,2018-07-28,3189626584,519.0
49444,76315,2018-07-28,4201789247,498.0
49445,64597,2018-07-28,4164505050,399.0
49447,113356,2018-07-28,4202853276,399.0
49448,67075,2018-07-28,4146793960,349.0
49449,100451,2018-07-28,4191099046,309.0
49450,135076,2018-07-28,4197684056,308.0
49451,126832,2018-07-28,4194769678,299.0
49452,104564,2018-07-28,3958518461,299.0
49454,91965,2018-07-28,4154487923,295.0
49455,82887,2018-07-28,4166078003,279.0
49457,127123,2018-07-28,4196040767,269.0
49458,149224,2018-07-28,4198071357,258.0
49459,71276,2018-07-28,4191530907,258.0
49460,83645,2018-07-28,4181927444,229.0
49461,99161,2018-07-28,4199112283,228.0
49462,108566,2018-07-28,4191302155,199.0
49464,144607,2018-07-28,4188398261,199.0
49465,93730,2018-07-28,4195675759,199.0
49466,103002,2018-07-28,4202335425,199.0
49467,140240,2018-07-28,4145400539,199.0
49468,109529,2018-07-28,4198356816,198.0
49469,92383,2018-07-28,3808569825,179.0
49470,56785,2018-07-28,4194868804,179.0
49471,80994,2018-07-28,4192975432,158.0
49472,127415,2018-07-28,4187890908,149.0
49473,104604,2018-07-28,4195659023,149.0
49474,61174,2018-07-28,4190148975,137.0
49476,139861,2018-07-28,4200874382,127.0
49477,79876,2018-07-28,4192280593,125.0
49478,103982,2018-07-28,4118119723,123.0
49479,69634,2018-07-28,4191825747,122.0
49480,115883,2018-07-28,4192479912,119.0
49481,78969,2018-07-28,4186170509,109.0
49482,55491,2018-07-28,4200546033,99.0
49483,106205,2018-07-28,4001957267,99.0
49485,131079,2018-07-28,4199680781,99.0
49486,101466,2018-07-28,4195406954,99.0
49487,155134,2018-07-28,4194288485,99.0
49489,63899,2018-07-28,4149915277,98.0
49490,161796,2018-07-28,4191933184,95.0
49491,71558,2018-07-28,4191679324,89.0
49492,59489,2018-07-28,4180408109,88.0
49493,144661,2018-07-28,4194272670,79.9
49494,57628,2018-07-28,3934907811,79.9
49495,103743,2018-07-28,4165669063,79.0
49496,90311,2018-07-28,4200607084,78.0
49498,157942,2018-07-28,4190539080,72.0
49499,74255,2018-07-28,4200650310,69.0
49500,100234,2018-07-28,4037516438,69.0
49503,102108,2018-07-28,4023800988,59.0
49504,158340,2018-07-28,4193886262,59.0
49505,118959,2018-07-28,4190179116,59.0
49506,129285,2018-07-28,4195157748,59.0
49507,146138,2018-07-28,3978079265,59.0
49508,65287,2018-07-28,4142095693,59.0
49509,158998,2018-07-28,4193484611,59.0
49510,97038,2018-07-28,4012455700,59.0
49511,144622,2018-07-28,4177679062,55.0
49512,120037,2018-07-28,4200750182,55.0
49513,89553,2018-07-28,4197405374,51.0
49514,71146,2018-07-28,4184426316,49.0
49515,130848,2018-07-28,4196253273,49.0
49516,128093,2018-07-28,4199603585,49.0
49518,90086,2018-07-28,4191052229,49.0
49519,155327,2018-07-28,4199505444,48.0
49521,119355,2018-07-28,4106816915,44.9
49522,109178,2018-07-28,4144048644,44.9
49524,147930,2018-07-28,4190504463,39.9
49526,80299,2018-07-28,4171544680,39.0
49530,89732,2018-07-28,4102211328,29.8
49531,144670,2018-07-28,4140089969,29.0
49532,94779,2018-07-28,3520848670,29.0
49533,102969,2018-07-28,4200714850,29.0
49534,107676,2018-07-28,4197417050,29.0
49535,83551,2018-07-28,4197482430,29.0
49536,139416,2018-07-28,4201224677,29.0
49537,92747,2018-07-28,4190272695,29.0
49538,156424,2018-07-28,4196835162,29.0
49539,107656,2018-07-28,4195523292,27.9
49540,124332,2018-07-28,4169063527,23.9
49541,64141,2018-07-28,4080596804,23.9
49542,53215,2018-07-28,4080421669,21.9
49543,134636,2018-07-28,4110393736,21.9
49544,110254,2018-07-28,3996918492,21.9
49545,133749,2018-07-28,4107093679,21.9
49547,78255,2018-07-28,4198763748,19.9
49548,149242,2018-07-28,4197146491,19.9
49549,99621,2018-07-28,4197583351,19.9
49550,153168,2018-07-28,4197704292,19.9
49551,139045,2018-07-28,4191700014,19.9
49552,134856,2018-07-28,4195448186,19.9
49554,103015,2018-07-28,4107764544,19.8
49555,157052,2018-07-28,4199535650,19.0
49556,87020,2018-07-28,3520160512,19.0
49557,108857,2018-07-28,4107195701,18.8
49558,94254,2018-07-28,4149360768,18.0
49559,123232,2018-07-28,4071771936,18.0
49561,76937,2018-07-28,4200264679,15.9
49562,73970,2018-07-28,4106943583,15.5
49563,72964,2018-07-28,4187532782,15.0
49564,147142,2018-07-28,4170922648,14.8
49565,99371,2018-07-28,4130874366,13.9
49566,121493,2018-07-28,4109467391,13.0
49567,155555,2018-07-28,3981193289,12.9
49568,57559,2018-07-28,4098038819,12.5
49569,160681,2018-07-28,4111241552,11.9
49570,82054,2018-07-28,4195239202,11.9
49571,160819,2018-07-28,4197832598,11.5
49572,62783,2018-07-28,4100859212,11.0
49573,53422,2018-07-28,4181636482,10.9
49574,144628,2018-07-28,4119791382,10.9
49575,138073,2018-07-28,4036923559,10.9
49576,59342,2018-07-28,4194948298,10.0
49577,130332,2018-07-28,4107813873,9.9
49578,83522,2018-07-28,4116476412,9.9
49579,78515,2018-07-28,4190274474,9.9
49580,104169,2018-07-28,4101849794,9.9
49581,80952,2018-07-28,4107261827,9.9
49583,52955,2018-07-28,4198695307,9.9
49584,128817,2018-07-28,4171591211,9.9
49585,61313,2018-07-28,4128016030,9.9
49586,112667,2018-07-28,4109886425,9.9
49587,61027,2018-07-28,4084250650,9.9
49588,71594,2018-07-28,4119385508,9.9
49590,127964,2018-07-28,4098026946,9.9
49591,108716,2018-07-28,4102962672,9.8
49592,83425,2018-07-28,4179505756,9.8
49593,97646,2018-07-28,4083903870,9.0
49594,60635,2018-07-28,4191548308,9.0
49595,113392,2018-07-28,4192126381,9.0
49596,128589,2018-07-28,4194632078,9.0
49597,92476,2018-07-28,4194433030,9.0
49598,81821,2018-07-28,4198154096,9.0
49600,66889,2018-07-28,4111415208,8.9
49601,125661,2018-07-28,4197962662,8.9
49602,134415,2018-07-28,4126001935,8.9
49603,56208,2018-07-28,4098390278,8.9
49604,56623,2018-07-28,4104711361,8.8
49605,53378,2018-07-28,4098390167,8.6
49606,129726,2018-07-28,3972943755,7.8
49607,131708,2018-07-28,4032454503,6.9
49608,59507,2018-07-28,4106790741,6.9
49609,80933,2018-07-28,4107190775,6.9
49610,154820,2018-07-28,4116776374,6.8
49611,94027,2018-07-28,3968070737,6.8
49612,133853,2018-07-28,4109697724,6.8
49613,151973,2018-07-28,4171630709,6.8
49614,109615,2018-07-28,4124820322,6.6
49615,156167,2018-07-28,4145419321,6.3
49616,156419,2018-07-28,3962158705,6.3
49617,86668,2018-07-28,4101082185,6.0
49618,66770,2018-07-28,3990441192,5.9
49619,82639,2018-07-28,4123333498,5.9
49620,54943,2018-07-28,4009989751,3.9
49623,88700,2018-07-28,4193239748,0.5
49625,103998,2018-07-28,4196934275,0.5
49626,117522,2018-07-28,4196404473,0.5
49627,148749,2018-07-28,4194454361,0.5
49630,95216,2018-07-29,4196127799,11199.0
49631,90799,2018-07-29,4196418738,8980.0
49632,96884,2018-07-29,4193314533,6899.0
49633,157076,2018-07-29,4199621506,5999.0
49634,60096,2018-07-29,4191698429,5399.0
49635,104873,2018-07-29,4191685705,4499.0
49636,145685,2018-07-29,4195489289,3999.0
49637,144098,2018-07-29,4190971483,3988.0
49638,92739,2018-07-29,4080493826,3988.0
49639,116685,2018-07-29,4083481442,3899.0
49640,71895,2018-07-29,4195823198,3899.0
49641,102990,2018-07-29,4191335385,3869.0
49642,61903,2018-07-29,4190997684,3869.0
49643,92946,2018-07-29,3893790398,3799.0
49644,123114,2018-07-29,4202069458,3799.0
49645,139320,2018-07-29,4200049969,3699.0
49646,127630,2018-07-29,4196993461,3599.0
49647,138140,2018-07-29,4195049518,3399.0
49648,70929,2018-07-29,4193179819,3099.0
49649,128949,2018-07-29,4200979027,3099.0
49650,54304,2018-07-29,4200596009,3099.0
49651,75023,2018-07-29,4192849699,2999.0
49652,105643,2018-07-29,4190463431,2799.0
49653,143379,2018-07-29,4192649403,2799.0
49654,126450,2018-07-29,4190497206,2726.0
49656,140762,2018-07-29,4196408041,2599.0
49657,117652,2018-07-29,4191883465,2599.0
49658,163179,2018-07-29,4193881348,2499.0
49659,137479,2018-07-29,4190864543,2499.0
49660,118891,2018-07-29,3899740554,2499.0
49661,158849,2018-07-29,4194997620,2499.0
49662,103290,2018-07-29,4190461380,2488.0
49663,158935,2018-07-29,4182818005,2399.0
49664,152274,2018-07-29,4166538105,2388.0
49665,140362,2018-07-29,4190162940,2380.0
49666,64989,2018-07-29,4184390014,2286.0
49667,94882,2018-07-29,4197370515,2286.0
49668,73858,2018-07-29,4203300439,2199.0
49669,128291,2018-07-29,4194657438,2199.0
49670,113237,2018-07-29,3641716541,2026.0
49671,65623,2018-07-29,3672272970,1999.0
49672,104733,2018-07-29,4191262318,1988.0
49673,137148,2018-07-29,4192197595,1899.0
49674,59046,2018-07-29,4192410104,1899.0
49675,118636,2018-07-29,4190852213,1759.0
49676,111182,2018-07-29,4191457569,1638.0
49677,54381,2018-07-29,4189236925,1488.0
49678,110886,2018-07-29,4190104827,1488.0
49679,58785,2018-07-29,4193951255,1449.0
49680,116181,2018-07-29,4195163091,1399.0
49681,99136,2018-07-29,4192651941,1378.0
49682,135966,2018-07-29,4199535971,1349.0
49683,143267,2018-07-29,4147705464,1299.0
49684,70771,2018-07-29,3883934298,1265.0
49685,127861,2018-07-29,4183130260,1249.0
49686,153026,2018-07-29,4199164993,1199.0
49688,88923,2018-07-29,4198783739,1188.0
49689,110760,2018-07-29,3812787194,999.0
49691,79600,2018-07-29,4182927461,989.0
49692,76573,2018-07-29,4201995096,968.0
49693,57291,2018-07-29,4185173559,799.0
49694,158040,2018-07-29,4192930670,779.0
49695,117375,2018-07-29,4192751741,765.0
49696,55074,2018-07-29,4196546595,688.0
49697,105034,2018-07-29,4202757672,599.0
49698,55759,2018-07-29,4182032892,598.0
49699,69096,2018-07-29,4124345466,499.0
49700,127632,2018-07-29,4201955856,499.0
49701,129638,2018-07-29,4200430851,499.0
49702,57500,2018-07-29,4199461038,498.0
49703,153810,2018-07-29,4193769339,398.0
49704,64586,2018-07-29,4165781212,398.0
49705,76233,2018-07-29,4198071805,379.0
49706,132586,2018-07-29,3994954478,366.0
49707,61862,2018-07-29,4200860696,359.0
49708,79061,2018-07-29,4202366184,359.0
49709,53498,2018-07-29,4196986232,349.0
49711,163539,2018-07-29,4198852875,299.0
49712,139358,2018-07-29,4192356474,299.0
49713,64084,2018-07-29,4197764352,299.0
49714,89681,2018-07-29,4194248062,299.0
49715,73690,2018-07-29,4191083801,299.0
49716,56958,2018-07-29,4199380211,299.0
49717,110883,2018-07-29,4177750028,280.0
49718,68483,2018-07-29,4191456187,269.0
49721,101110,2018-07-29,3604037167,248.0
49723,156410,2018-07-29,4202171055,199.0
49724,101089,2018-07-29,4152387103,199.0
49725,110168,2018-07-29,4180479950,199.0
49726,161211,2018-07-29,4195047684,198.0
49727,121446,2018-07-29,3988020986,179.0
49728,55858,2018-07-29,3954596092,179.0
49729,153764,2018-07-29,4195388130,179.0
49732,96298,2018-07-29,4182355293,149.0
49733,139728,2018-07-29,4190295257,149.0
49734,134412,2018-07-29,4180317268,148.0
49735,75901,2018-07-29,3777871463,148.0
49736,86548,2018-07-29,3985830067,139.0
49737,115329,2018-07-29,4175387036,138.0
49738,92698,2018-07-29,4199538531,129.0
49739,120580,2018-07-29,4200222429,129.0
49742,160498,2018-07-29,4191413049,118.0
49743,99824,2018-07-29,4202472644,118.0
49744,144518,2018-07-29,3978321103,109.0
49745,76584,2018-07-29,4201872987,108.0
49748,97929,2018-07-29,4181045302,105.0
49749,120602,2018-07-29,4200804171,99.9
49750,135920,2018-07-29,4200093790,99.9
49751,65496,2018-07-29,4200410630,99.0
49752,83177,2018-07-29,4199479496,99.0
49753,137999,2018-07-29,4193333134,99.0
49754,59863,2018-07-29,4195995476,99.0
49755,64860,2018-07-29,4202416975,98.0
49756,161262,2018-07-29,3940676094,89.9
49757,91998,2018-07-29,4201085086,89.0
49759,125176,2018-07-29,4195304375,89.0
49760,70198,2018-07-29,4168562180,88.0
49761,156214,2018-07-29,4195295851,74.8
49762,117534,2018-07-29,4190414445,72.0
49763,68967,2018-07-29,4171775521,72.0
49764,51285,2018-07-29,4202589324,72.0
49765,97512,2018-07-29,3819846420,69.0
49766,66144,2018-07-29,4189921166,69.0
49767,104578,2018-07-29,4187885510,69.0
49768,137920,2018-07-29,4198012884,69.0
49772,106283,2018-07-29,4193238249,65.9
49774,82764,2018-07-29,3564472326,59.9
49775,101334,2018-07-29,3820906725,59.0
49776,93961,2018-07-29,4191804153,59.0
49777,64960,2018-07-29,4192857164,59.0
49778,155769,2018-07-29,4190208136,59.0
49779,159166,2018-07-29,4192006356,59.0
49781,130671,2018-07-29,4198679158,59.0
49782,95612,2018-07-29,4194329846,59.0
49785,145838,2018-07-29,4195550658,49.9
49787,55276,2018-07-29,4185174518,49.0
49788,123097,2018-07-29,4196246615,49.0
49789,68479,2018-07-29,3993973257,49.0
49790,139956,2018-07-29,4196669362,49.0
49791,92351,2018-07-29,4191211078,49.0
49792,98448,2018-07-29,4190739153,49.0
49793,94164,2018-07-29,4190011256,49.0
49794,126542,2018-07-29,4147026351,45.0
49796,97809,2018-07-29,4194151883,41.0
49797,157947,2018-07-29,4191830895,39.9
49798,95997,2018-07-29,4195224321,39.0
49799,150681,2018-07-29,4134723162,39.0
49801,70403,2018-07-29,4200753315,39.0
49802,70976,2018-07-29,4202638788,39.0
49803,146974,2018-07-29,4176663572,39.0
49804,53031,2018-07-29,4198609695,38.0
49805,162471,2018-07-29,4002219516,38.0
49806,114942,2018-07-29,4200110737,35.9
49807,95236,2018-07-29,4197696052,33.5
49808,139721,2018-07-29,4138298108,32.9
49810,56473,2018-07-29,4191752629,29.9
49811,93808,2018-07-29,3997530403,29.9
49812,91412,2018-07-29,4191496846,29.0
49813,148188,2018-07-29,4190688222,26.9
49816,159861,2018-07-29,4021735025,21.9
49818,136550,2018-07-29,4079693046,21.9
49819,133904,2018-07-29,4117605278,21.9
49820,53585,2018-07-29,4158274910,19.9
49821,55949,2018-07-29,4197074687,19.9
49822,56960,2018-07-29,4196799873,19.8
49824,141021,2018-07-29,4015134968,19.0
49826,88257,2018-07-29,4198267084,17.9
49827,85228,2018-07-29,4126332023,16.0
49829,121553,2018-07-29,4173095545,15.0
49830,52790,2018-07-29,4104686940,15.0
49831,83996,2018-07-29,4196257552,15.0
49832,66570,2018-07-29,4125241680,14.9
49833,146422,2018-07-29,3982247843,14.5
49834,121108,2018-07-29,4106899838,14.5
49835,140351,2018-07-29,4180677251,13.9
49836,57862,2018-07-29,4106797906,13.9
49837,62445,2018-07-29,4103952520,13.9
49838,77818,2018-07-29,4202759092,13.9
49839,55063,2018-07-29,4107448341,13.9
49840,68390,2018-07-29,4106448352,13.8
49842,139822,2018-07-29,3983225989,12.9
49844,56426,2018-07-29,4103299327,12.0
49845,87608,2018-07-29,4102678769,11.9
49846,145930,2018-07-29,4107309600,11.9
49847,57982,2018-07-29,4126363182,11.9
49848,107400,2018-07-29,4202758005,11.9
49849,59047,2018-07-29,4198464332,11.9
49850,116367,2018-07-29,4172474975,11.0
49851,103045,2018-07-29,4168996418,11.0
49852,144846,2018-07-29,4080158721,9.9
49853,103854,2018-07-29,4099079223,9.9
49854,59504,2018-07-29,4052896568,9.9
49855,55438,2018-07-29,4102076769,9.9
49856,101590,2018-07-29,4128816127,9.9
49857,160874,2018-07-29,4078292771,9.9
49858,145729,2018-07-29,4197919539,9.9
49859,160532,2018-07-29,4184030852,9.9
49860,89039,2018-07-29,4118129847,9.9
